Dataset,K,Repetition,Seed,Model,TunedParameters,DataBudgetProtocol,Method,Epsilon,Alpha,Accuracy,Unfairness,OptimizerSuccess,OptimizerStatus,OptimizerMessage,OptimizerIterations,PostprocessRuntimeSeconds,Convergence,SolverResidual,ProjectionRho,ProjectionMaxIterRequested,ProjectionDivergence,ProjectionMethod,TransportCalibrationDPGap,TransportObjective,TransportMIPSolver,TransportQPSolver
DRUG,4,5,50777,GBM,"{'reg_lambda': 0, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(157), 'min_child_samples': np.int64(75), 'max_depth': np.int64(15)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,5,50777,GBM,"{'reg_lambda': 0, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(157), 'min_child_samples': np.int64(75), 'max_depth': np.int64(15)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,5,50777,GBM,"{'reg_lambda': 0, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(157), 'min_child_samples': np.int64(75), 'max_depth': np.int64(15)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,5,50777,GBM,"{'reg_lambda': 0, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(157), 'min_child_samples': np.int64(75), 'max_depth': np.int64(15)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,5,50777,GBM,"{'reg_lambda': 0, 'reg_alpha': 20, 'num_leaves': np.int64(32), 'n_estimators': np.int64(157), 'min_child_samples': np.int64(75), 'max_depth': np.int64(15)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,RF,"{'n_estimators': np.int64(99), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(14)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,RF,"{'n_estimators': np.int64(99), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(14)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,RF,"{'n_estimators': np.int64(99), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(14)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,RF,"{'n_estimators': np.int64(99), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(14)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,RF,"{'n_estimators': np.int64(99), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(14)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,GBM,"{'reg_lambda': 20, 'reg_alpha': 20, 'num_leaves': np.int64(6), 'n_estimators': np.int64(49), 'min_child_samples': np.int64(19), 'max_depth': np.int64(9)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,GBM,"{'reg_lambda': 20, 'reg_alpha': 20, 'num_leaves': np.int64(6), 'n_estimators': np.int64(49), 'min_child_samples': np.int64(19), 'max_depth': np.int64(9)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,GBM,"{'reg_lambda': 20, 'reg_alpha': 20, 'num_leaves': np.int64(6), 'n_estimators': np.int64(49), 'min_child_samples': np.int64(19), 'max_depth': np.int64(9)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,GBM,"{'reg_lambda': 20, 'reg_alpha': 20, 'num_leaves': np.int64(6), 'n_estimators': np.int64(49), 'min_child_samples': np.int64(19), 'max_depth': np.int64(9)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,6,60777,GBM,"{'reg_lambda': 20, 'reg_alpha': 20, 'num_leaves': np.int64(6), 'n_estimators': np.int64(49), 'min_child_samples': np.int64(19), 'max_depth': np.int64(9)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,RF,"{'n_estimators': np.int64(80), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(5)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,RF,"{'n_estimators': np.int64(80), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(5)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,RF,"{'n_estimators': np.int64(80), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(5)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,RF,"{'n_estimators': np.int64(80), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(5)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,RF,"{'n_estimators': np.int64(80), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(5)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,GBM,"{'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': np.int64(13), 'n_estimators': np.int64(171), 'min_child_samples': np.int64(90), 'max_depth': np.int64(16)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,GBM,"{'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': np.int64(13), 'n_estimators': np.int64(171), 'min_child_samples': np.int64(90), 'max_depth': np.int64(16)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,GBM,"{'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': np.int64(13), 'n_estimators': np.int64(171), 'min_child_samples': np.int64(90), 'max_depth': np.int64(16)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,GBM,"{'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': np.int64(13), 'n_estimators': np.int64(171), 'min_child_samples': np.int64(90), 'max_depth': np.int64(16)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,7,70777,GBM,"{'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': np.int64(13), 'n_estimators': np.int64(171), 'min_child_samples': np.int64(90), 'max_depth': np.int64(16)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,RF,"{'n_estimators': np.int64(61), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(10)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,RF,"{'n_estimators': np.int64(61), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(10)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,RF,"{'n_estimators': np.int64(61), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(10)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,RF,"{'n_estimators': np.int64(61), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(10)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,RF,"{'n_estimators': np.int64(61), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(10)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 10, 'num_leaves': np.int64(23), 'n_estimators': np.int64(132), 'min_child_samples': np.int64(17), 'max_depth': np.int64(4)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 10, 'num_leaves': np.int64(23), 'n_estimators': np.int64(132), 'min_child_samples': np.int64(17), 'max_depth': np.int64(4)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 10, 'num_leaves': np.int64(23), 'n_estimators': np.int64(132), 'min_child_samples': np.int64(17), 'max_depth': np.int64(4)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 10, 'num_leaves': np.int64(23), 'n_estimators': np.int64(132), 'min_child_samples': np.int64(17), 'max_depth': np.int64(4)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,8,80777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 10, 'num_leaves': np.int64(23), 'n_estimators': np.int64(132), 'min_child_samples': np.int64(17), 'max_depth': np.int64(4)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,9,90777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,9,90777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,9,90777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,9,90777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,9,90777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,9,90777,RF,"{'n_estimators': np.int64(26), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(1), 'max_depth': np.int64(4)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,9,90777,RF,"{'n_estimators': np.int64(26), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(1), 'max_depth': np.int64(4)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,9,90777,RF,"{'n_estimators': np.int64(26), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(1), 'max_depth': np.int64(4)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,9,90777,RF,"{'n_estimators': np.int64(26), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(1), 'max_depth': np.int64(4)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
